Replicate,Receptor ,Peptide ,0,1.00E-12,1.00E-11,1.00E-10,0.000000001,0.00000001,0.0000001,0.000001,0.00001,0.0001,0.001
10,hMelA,N-Acetyl-TPA,1906.377655,2347.720666,2405.291661,1946.775065,2092.429679,4038.616246,7392.988569,15404.56674,19654.89417,18900.12958,35892.76614
11,hMelA,N-Acetyl-TPA,2069.2479,1997.665722,1846.324119,2122.135406,2218.793403,3000.741576,5865.039198,11114.07523,19469.1047,22763.95072,25531.19921
12,hMelA,N-Acetyl-TPA,2147.476158,1970.355674,1804.140533,1834.827579,2747.600369,2179.543445,4702.939385,12802.99736,13914.01974,23655.65896,32116.84604
1,hMelA,Melatonin,3123.123919,3531.709334,2560.170022,2979.518765,2890.60083,58059.20071,63734.73206,74663.78826,77324.34809,79191.57626,77344.15648
2,hMelA,Melatonin,3506.481955,3362.005118,2315.428124,3050.56402,16934.65601,69370.5718,95220.6411,86305.78808,82012.59194,90512.6345,83111.93014
3,hMelA,Melatonin,3399.543586,2555.667273,2357.383034,1024.26173,11040.36236,78282.15987,89395.99188,77922.38897,76629.9844,82058.43606,83100.94676
4,hMelA,Melatonin,1819.605634,1985.489822,1984.925856,1780.718111,8603.749913,27701.71777,45391.6313,50677.70633,55867.32661,55071.68713,60796.13568
5,hMelA,Melatonin,2792.970927,1963.706346,1323.833815,1424.576664,9100.351842,29040.42269,55084.88876,51316.02377,52652.47473,58588.95489,55536.70322
6,hMelA,Melatonin,2588.122293,2045.748372,1300.924284,1408.563171,5094.835441,27439.50097,40449.78537,47045.34054,53051.72186,55115.38996,58566.31425
7,hMelA,Melatonin,3209.44969,2245.756112,2382.890544,1610.227443,3677.338839,28150.44469,32809.92017,32134.12751,39248.82707,41700.32233,43296.79621
8,hMelA,Melatonin,3133.107264,1928.835343,2080.107215,1612.072444,5829.191768,19843.0275,34023.97176,34292.43467,33318.6683,38207.49383,38929.43213
9,hMelA,Melatonin,2536.604173,2410.351108,1908.756343,1831.521028,3737.138785,26302.69125,21453.73057,35016.22179,31006.56746,34053.1496,36275.41615
1,hMelB,TPA,6641.025665,,6788.08005,4999.750628,5937.028519,5797.410294,4427.972535,4488.042916,4593.441759,14524.63354,18236.59008
2,hMelB,TPA,5672.408293,,5819.094446,5805.430971,6896.094269,5691.601684,6948.329862,4566.484856,6488.251644,16594.35436,18428.65854
3,hMelB,TPA,6086.578105,,8181.479847,6173.54373,7026.55799,6656.946907,6527.766158,7112.173791,7435.47277,18105.10472,19840.72436
4,hMelB,TPA,2419.879103,,2855.48016,3365.054485,2684.074554,4006.164163,3538.048498,3515.63113,4094.504401,6687.805881,29264.33627
5,hMelB,TPA,2486.581506,,2554.928814,2233.148868,2199.366787,3343.75949,2554.478321,2806.903049,4141.66224,6700.604407,28950.72357
6,hMelB,TPA,2749.491902,,2475.613777,2390.040144,2444.460431,2772.230883,2620.371103,3294.662622,3687.339831,9302.452804,19271.84676
7,hMelB,TPA,2824.566345,,3413.657102,3274.701199,2388.20267,2676.759066,2424.481013,2320.167755,2120.571383,8024.671634,7458.745616
8,hMelB,TPA,2730.074145,,2473.502701,2675.369435,2450.444063,3096.522187,2963.649322,2225.177133,1839.906647,7424.402586,7620.349925
9,hMelB,TPA,2992.421156,,3572.939405,3973.964012,2983.2394,3535.892056,2622.617129,2645.246024,2244.652127,8690.164187,15226.26495
