Replicate,Receptor ,Compound ,0,1.00E-12,1.00E-11,1.00E-10,1.00E-09,1.00E-08,1.00E-07,1.00E-06,1.00E-05,0.0001,0.001
2,R165,2-PEA,623.7785264,,839.5098864,1017.004189,691.605944,419.3109008,557.5745464,3334.899712,19556.04888,30862.39135,38156.85942
1,R165,TA,729.469432,,594.04284,768.4432752,4351.422264,5262.349875,18037.25684,33776.39269,41191.79967,46251.44452,41597.83292
2,R165,TA,688.208012,,594.0517792,975.3958312,679.1004728,5057.675766,19499.82398,34299.05888,38602.36828,48944.40578,37603.47421
1,R165,TPA,597.7727736,,749.3003472,578.3141664,1166.081757,1144.072229,1811.922849,6523.461639,19302.55332,31271.84525,27342.74207
2,R165,TPA,817.1474784,,594.05368,847.5801616,743.2007768,1537.939922,1786.027157,4811.244529,16375.4853,17442.44939,23914.85585
3,R165,TPA,1353.605628,,1175.193077,2531.755058,961.5076704,1096.767161,1662.884884,2307.38581,20277.11684,36288.45479,34193.85953
4,R165,TPA,884.7650896,,1248.568682,2278.832832,1324.436134,1498.445962,1737.150439,2214.248967,15781.30926,39718.01657,38250.76366
3,R165,TA,1318.014015,,1609.305323,3182.958993,3374.6082,2556.460531,6713.84694,31480.69672,48981.02851,63294.85977,63903.94976
4,R165,TA,1317.71024,,1086.017372,4432.348788,3738.778251,3089.106116,7111.09874,30761.22911,60238.86043,60843.10118,48996.37265
3,R165,5HT,776.0248792,,1049.388644,1031.482348,1306.463515,1334.127972,2835.807721,1976.943052,12119.60191,24319.32031,33244.41001
4,R165,5HT,865.8631564,,1139.798578,1465.26852,852.6357108,803.8204656,2138.36633,2196.38874,10946.99913,23903.03348,23965.56433
3,R165,2-PEA,739.9562592,,832.64563,976.4411664,1052.231562,876.4050408,1170.356672,1226.147801,16710.02681,31197.80136,32141.91864
4,R165,2-PEA,793.767886,,977.0903832,850.7085,997.759944,694.7436384,731.3950036,1518.462806,16433.59583,35944.75965,30673.14267
5,R165,TPA,2127.985215,,2434.423753,3989.92606,3805.78608,3907.038096,4026.484483,3008.141514,5592.599829,11038.81504,9791.319922
6,R165,TPA,2397.280017,,1173.376016,4611.701453,3846.048754,3446.232259,3432.974551,3118.070842,7506.40164,9805.849424,9634.192617
7,R165,TPA,1555.181662,,2473.116853,3691.474866,3161.93019,3128.958884,3950.381603,3640.554401,8292.800169,11701.80888,97561.09771
8,R165,TPA,5016.174651,,5007.457506,4194.907743,5399.853659,4905.635215,6402.65279,4315.735379,15117.99309,42450.31284,39397.35064
9,R165,TPA,5044.829401,,5573.648818,4900.009392,5600.818169,4655.963434,6638.215715,5557.911903,11099.30653,25567.75169,33005.89208
10,R165,TPA,6438.403789,,6315.949467,4228.074627,5748.976411,4345.579014,7271.651504,4689.206757,10173.93811,24986.51764,28795.79914
5,R165,5HT,3991.656786,,4567.110415,4503.603328,4613.442076,3630.751591,4477.783911,5352.381779,6500.092521,13848.89037,14901.88861
